Q-State,Temperature,Pressure,External Observers,Entanglement Level,Probability of Outcome,Decision Superposition,Outcome
"[0.8924575420512447, 0.4511313950900011]",30.39574368318213,1016.5936762752872,7,0.9642831736488836,0.6808944962421164,1,Yes
"[0.9694530765253027, 0.24527684851128076]",28.64085743939899,1034.7726104073377,8,0.8797564753990709,0.3284774784817096,1,No
"[0.7289947556442017, 0.6845192811333007]",31.58442942151535,1012.931778399705,7,0.9762106125574943,0.20450832404907593,1,No
"[0.5578506791095578, 0.8299413351659292]",33.32619558282292,1017.64267580144,3,0.04660899176005329,0.5754261445789207,0,No
"[0.5979132803216798, 0.8015607957073301]",31.104925981666995,1038.496987668567,3,0.25189238199347586,0.9005971377562556,0,Yes
"[0.11866201379722474, 0.9929347040372731]",27.91758875642838,996.3335963434885,2,0.055812736548602415,0.7031188991080093,0,Yes
"[0.6732811210735123, 0.7393865917136951]",26.780422030304035,1020.2992482799671,5,0.44257029316216734,0.2868206310228839,1,No
"[0.7902934555237261, 0.6127285321872717]",15.776405316770328,1046.6532759573333,7,0.8213337901335822,0.24297974297673708,0,No
"[0.27701171672128616, 0.9608665405763309]",31.048696473842337,1026.773861070439,7,0.2595344195260231,0.526464232966385,0,Yes
"[0.43237719080471365, 0.9016928328825866]",18.30448722620043,987.1551114784311,9,0.7627082651679347,0.04221088784149385,0,No
"[0.4485418956275824, 0.8937618071202278]",18.9165970405774,1031.0850791596363,8,0.7837725197595501,0.3294429521214778,1,No
"[0.4355478232700332, 0.900165592346617]",16.532450150909675,1030.7374735911274,0,0.6088830242171513,0.40022370601141155,1,Yes
"[0.1771594395093678, 0.984182164536996]",22.117163397248454,1022.005502998377,8,0.07398154037773641,0.42052850220814875,0,Yes
"[0.9404199857102142, 0.3400150738964388]",17.04025491871578,991.7774950956327,7,0.5970896012089342,0.5309519332308333,1,No
"[0.7469225332727774, 0.6649110687072194]",27.95282152576887,1018.5172135105086,0,0.7824094411259901,0.6777947856488132,0,Yes
"[0.9671910690085004, 0.2540500659913204]",33.547750932848125,1024.0274266475396,1,0.9669664633141334,0.3877030723051602,0,Yes
"[0.11685254411375531, 0.9931492752522869]",26.48055176065342,987.9738801334065,4,0.18969192840114124,0.7553476490184187,1,No
"[0.9267550107195037, 0.3756662749120452]",21.57049977900608,986.3160544182114,4,0.6898794815561093,0.41895304001741007,0,Yes
"[0.8074709963190428, 0.5899072724619797]",19.276393199594153,988.8205661305765,6,0.7608866203260592,0.16305314968921814,0,Yes
"[0.7284000311981803, 0.6851520959250508]",18.9849928533408,991.8867132697246,7,0.032917051958566645,0.4117688148039311,1,Yes
"[0.7803462442962924, 0.6253476944969664]",18.39277325040124,987.5456502556539,1,0.09901389105351532,0.29333730062675933,1,Yes
"[0.42471273823740413, 0.9053281670084534]",27.5159861050831,1007.3751324870294,9,0.5271792658216332,0.06856633326364514,1,Yes
"[0.8124868891863405, 0.58297946353221]",17.461441968443157,1037.173964778238,1,0.16488497862102125,0.5243669175174817,0,Yes
"[0.9893438126936083, 0.14559814657087713]",27.835132419970975,993.940377042588,0,0.048039577129712296,0.6235624680260613,1,No
"[0.78384932271964, 0.6209510763916603]",27.166097125532612,996.6627512212231,9,0.25436789695581585,0.36014648747458267,0,Yes
"[0.5883766551891441, 0.8085869845776861]",23.624458747022814,989.7419669881282,4,0.637479771195866,0.9415351387743346,0,No
"[0.259664237115777, 0.9656989613554948]",20.518548986215706,1043.9918213638668,8,0.9177316801680926,0.964231903447056,0,No
"[0.010867496185498607, 0.9999409470197018]",20.64873011858374,1012.2472117880304,6,0.8767267325948807,0.13552820672141663,0,Yes
"[0.13375785911431162, 0.9910140438586912]",25.956281086037272,985.3809358920445,8,0.6387427454016721,0.05984457352391481,1,Yes
"[0.7608236615126688, 0.6489586705503333]",19.084289900216465,1009.0872484139808,9,0.012031958377257568,0.01510289675460208,0,Yes
"[0.15969847747286017, 0.9871658403190674]",28.931048333777504,1038.967594490367,6,0.6028645726011334,0.6944767374867785,1,Yes
"[0.4010954763682683, 0.9160362541061964]",18.698301648843906,982.6710689190827,0,0.04531131313283776,0.10152122124337826,1,No
"[0.10877091059432722, 0.9940668433302062]",21.159043403848976,1021.1721918793162,2,0.42510170469595365,0.6781047919585977,1,No
"[0.8830818800250076, 0.4692189181730614]",19.810188450844564,1030.3823235134357,2,0.3277467066683203,0.31018058619542077,1,Yes
"[0.24361928980985326, 0.9698709407094032]",15.243019397857548,1038.6728644973707,5,0.019342115082472744,0.9393348926408069,0,Yes
"[0.6036613648885516, 0.797240839734701]",22.04375979741203,1018.203349164029,0,0.03556806500598564,0.9213861245761745,0,Yes
"[0.8011575091282219, 0.5984535450370921]",33.98444777831959,1032.4529991682118,3,0.5865394675350768,0.8225960255649237,1,Yes
"[0.2624688987250424, 0.9649404526715954]",31.413965046030427,1007.3487973531736,1,0.0017026700959436036,0.6289783729263806,1,Yes
"[0.5721407004936787, 0.8201554845507056]",34.5455010104789,1043.9845921106357,8,0.954507360842674,0.19874438264010508,0,No
"[0.0995592617123503, 0.9950316343751548]",23.956130597963067,1006.8176692719945,2,0.39138772097642127,0.8833837709105732,0,No
"[0.9980709608577185, 0.06208346875417399]",22.532583901922393,1043.5465757826667,0,0.8803156884253357,0.3971069928538834,1,No
"[0.9655250348724913, 0.2603102130813819]",31.541185961852186,1019.1641818278033,8,0.8038321570447187,0.7804107726053549,1,Yes
"[0.015913370312898842, 0.999873374305609]",29.063504026370218,1019.5807087323619,4,0.3130826229146857,0.38243182098081396,0,No
"[0.8987831850922341, 0.4383934148632468]",15.304309623914726,997.7429500752036,8,0.3689721502145361,0.40028387530238174,1,No
"[0.9607753881191392, 0.27732770071616974]",25.8633168407398,1009.674367315765,0,0.6390278488925765,0.4302110914147428,1,No
"[0.8772308336807971, 0.48006881219226616]",17.507314069795463,1010.0720205903367,1,0.753530989438163,0.8583500443880767,0,Yes
"[0.7326492865309293, 0.680606364167806]",22.417501111300933,991.7480194597282,9,0.983151223240259,0.8983974283801253,1,No
"[0.261232850244502, 0.96527581444535]",22.417812833430922,1017.986987706006,5,0.5563174916727966,0.2691987648632739,1,No
"[0.5693332190810071, 0.8221068578055155]",21.511738061896388,1005.613411768285,9,0.6276386855891616,0.5413151847704409,1,No
"[0.10571587683371302, 0.9943963763938801]",34.880336408878755,1040.2295568676977,0,0.5845675047790161,0.4374918035520685,0,No
"[0.4331765579018473, 0.9013090866535783]",21.684973390560344,987.8812819132315,4,0.8991071494008601,0.3819262796952769,1,Yes
"[0.7101593433984326, 0.7040409838808444]",24.23530918831526,1013.2748211475382,5,0.28944684398102694,0.31252102320862596,0,No
"[0.4003000908415698, 0.9163841101155294]",22.961264796314985,997.2034333882252,5,0.14984435576587962,0.20838429775372636,1,No
"[0.44271477480106824, 0.896662494014799]",34.62248064756628,989.178380275225,0,0.25926157170457564,0.24316992125636294,0,Yes
"[0.5290310115534054, 0.8486024916383292]",18.928575583491323,1029.9091621243813,0,0.49579359517281907,0.01873616690688329,1,No
"[0.9437864860121998, 0.3305556970024018]",17.371109468502418,1049.0938045598139,0,0.12238888092453692,0.2850255666940047,0,Yes
"[0.24829329259413416, 0.9686849027690914]",28.786427370676,1004.4450378663208,0,0.11688020635339536,0.7208395014674113,0,Yes
"[0.8564531140239146, 0.5162248187357323]",22.72374686746369,1032.672040433818,1,0.8285151228258093,0.5456380858413563,0,No
"[0.3611410725474784, 0.9325111933479711]",29.001111738497464,1020.3606616794428,2,0.10122841394437243,0.8957266358400332,1,No
"[0.22249776203818245, 0.9749332007312093]",17.486512824663173,1025.174325295678,0,0.5058554502235798,0.5339395116016452,0,No
"[0.7092508377310719, 0.704956203730255]",29.71056664383994,1004.1591851953362,1,0.2832115891880945,0.87922175016595,0,No
"[0.16261463526741804, 0.9866896575908986]",33.30238665467632,1012.3294694412365,6,0.556510067212633,0.39936926171582177,0,No
"[0.49904351177668504, 0.8665769286991165]",26.466087326351143,994.2036812653643,2,0.6172646976752745,0.9788265088486489,0,Yes
"[0.7996648988472974, 0.600446541793307]",28.010902613018686,1031.459605891172,6,0.7116189347545545,0.3456957226564511,0,No
"[0.9863720847860674, 0.1645299679535215]",22.57275707752819,984.8304250817372,2,0.8539775722400235,0.22748138469956314,1,No
"[0.3917766096347502, 0.9200603720099572]",20.06125642310345,1000.6024928106544,1,0.5750727555795019,0.7220717247845294,0,No
"[0.21879980338042326, 0.9757697710221854]",21.346516152562668,991.8129375916633,3,0.3317561018415285,0.33953004732280545,0,Yes
"[0.9808657330426755, 0.19468542252221785]",19.121405374033767,995.4397838687463,0,0.35676047128507926,0.6030232047640645,1,No
"[0.6439017428317823, 0.7651081920736397]",16.741486734875902,982.9429774747889,5,0.4128705891454947,0.8113867219163915,0,No
"[0.6935252847034151, 0.7204322865315289]",28.74858376600085,1019.0605627557308,4,0.8243285164444687,0.1888710012460021,1,Yes
"[0.9674211148686847, 0.2531726417017271]",18.375400536499125,982.7183932451098,2,0.7361777374266341,0.6265639473654437,0,No
"[0.729181299234982, 0.6843205629279187]",28.352931287487024,1003.7567415343692,8,0.3128233560811591,0.3718376581534365,0,No
"[0.0588202374747804, 0.998268590943044]",26.4436992916243,1045.5483197068509,7,0.21567456267685126,0.8608661648843443,0,Yes
"[0.7607806918300044, 0.6490090438034435]",27.956198484610077,1032.4151156642015,2,0.9676578984967905,0.39360697562858127,0,Yes
"[0.7057078288811535, 0.7085029712399581]",18.76330310108202,1031.3834702640227,8,0.9310106888190637,0.8755262619747729,1,Yes
"[0.3918014214874053, 0.9200498063259664]",25.087791482467654,991.8688734022028,1,0.1871793377005604,0.4595174445323563,0,No
"[0.04076566834278543, 0.9991687346412347]",29.789077161397177,991.6254416861881,7,0.8486207639779302,0.37202582566500775,1,No
"[0.6827635262067047, 0.7306394235748483]",32.45381024898997,1009.2734191995303,4,0.12745935931926855,0.3116597659543455,1,No
"[0.21516317736456295, 0.9765781111136914]",23.65025777502472,1007.9300262427412,8,0.4041866412976153,0.013039810187098877,0,No
"[0.10606384575165644, 0.9943593216862648]",17.931572538428274,1037.070167789498,5,0.8825595093641688,0.756518330074829,1,No
"[0.5474555113177499, 0.8368347884306799]",21.388853700767378,1026.1490044454065,6,0.7152416034215374,0.18430559492013998,0,Yes
"[0.8582618121683642, 0.5132121021307618]",16.90546664640135,982.2179343947817,2,0.6418530774267089,0.35865331243674514,0,Yes
"[0.41249193263126077, 0.9109612535745564]",33.7231874033335,1026.9076001412416,7,0.8020671851047606,0.8510526361695093,0,No
"[0.22457395171583538, 0.9744570489307026]",32.92729422638281,1038.4203502209664,7,0.9820818641074684,0.673714472207032,1,Yes
"[0.8966958235905983, 0.4426472635803575]",34.81821193515064,1005.5702044817214,6,0.7587297556132869,0.9847222246277422,1,Yes
"[0.6174221511687659, 0.7866319897170045]",33.33266368836496,1009.7644490009277,0,0.344655571901172,0.6447076519279227,1,Yes
"[0.9428481293667424, 0.3332227557500154]",15.952904366497389,1002.6002602923935,8,0.9749420904154215,0.9346838138234413,0,Yes
"[0.7073973044276624, 0.7068161385314269]",22.29299167777139,1014.6045099859434,8,0.718825406725698,0.9514250822466369,0,No
"[0.8463596921174737, 0.5326117456072623]",17.4956885817894,985.8145109925773,5,0.7635969834970054,0.3936756683609359,0,Yes
"[0.8812433449845432, 0.4726628469855161]",19.233520722320474,1044.549365515872,6,0.7246753091242342,0.1525527722048683,1,No
"[0.6374002560752197, 0.7705328763623551]",17.17071652103005,1046.7523972715953,7,0.14024556184680037,0.34176592521676663,0,Yes
"[0.8823492006607507, 0.47059524869396463]",21.372330105608494,1048.6470733493668,1,0.4388950816584163,0.7016953522085064,1,Yes
"[0.07573647801629993, 0.9971278683788185]",30.72824054360817,981.7965234158889,7,0.3724494119849787,0.008053164444181915,1,No
"[0.9605469716312303, 0.2781178082936664]",31.484102933632222,985.5462805107095,7,0.905167201042663,0.41218228429269055,0,Yes
"[0.9887764630450229, 0.14940249706137562]",27.543920829128034,995.9287024147839,3,0.5211506850831741,0.5141054284039556,1,No
"[0.039346739783605825, 0.9992256171998402]",19.1854624417863,1022.2287608978643,2,0.22219575175198913,0.8675979443943002,1,No
"[0.868719967676968, 0.49530356122213365]",30.177446518967535,1007.2254754849455,2,0.42220288828536734,0.25551674606754793,0,No
"[0.2687796214353441, 0.9632017001132593]",34.57363567707282,1030.9105657507441,4,0.5867757701662075,0.3510444640129462,0,No
"[0.986252982425917, 0.16524241179547045]",19.03347741858935,1008.7789867091077,0,0.20170141582645007,0.4188334426118153,0,No
"[0.3449316670669645, 0.9386277989993717]",31.990968349971507,1044.5840107419697,6,0.010099942510338633,0.32278778983312506,0,Yes
"[0.5297557677622355, 0.8481502381787346]",29.443692383602404,987.1681078033923,3,0.760278976127712,0.5324248139568553,1,Yes
"[0.9817804264754141, 0.1900189311351739]",19.611106307641514,1026.620557852705,0,0.15852892286088516,0.34147501514155254,0,Yes
"[0.999499448604832, 0.03163624880792154]",17.936191431969498,996.4393345990951,9,0.8287476927681523,0.6025689323752463,1,No
"[0.9980466677365939, 0.06247278623433441]",33.28614117286692,1039.7006899673465,3,0.30453655999570994,0.6968583009505323,1,Yes
"[0.7063647593115847, 0.7078480252163505]",16.454235452970533,1036.07656981297,2,0.5707106142203369,0.4473327620671106,0,Yes
"[0.8132770007155088, 0.5818767224311232]",33.03685479725816,980.868262725656,4,0.4298349726718532,0.48008127943825285,1,Yes
"[0.40102732316577816, 0.9160660926344182]",26.811618469506044,1016.5732480893257,5,0.2894422388944532,0.21497705866898742,1,Yes
"[0.8636787665274405, 0.504042645268869]",15.963430256167644,996.2981568004674,4,0.39705624754881974,0.5259274220697895,1,Yes
"[0.9480334699124536, 0.3181706144912709]",25.145641854274032,1032.0111889228601,5,0.41749483609453764,0.9884708995177106,1,Yes
"[0.24908038336358237, 0.9684828148312447]",18.337296602533666,1039.3832590190527,0,0.4736208322788167,0.03660275604986629,0,Yes
"[0.735554736415737, 0.6774652978096929]",20.678652097346383,1021.6927245985468,2,0.10210839368874647,0.8758440401682757,0,Yes
"[0.9563451347530367, 0.29223959901799107]",26.918815665576247,992.2684490461157,3,0.21783814512193433,0.9984251029538663,0,No
"[0.7250742221060412, 0.6886707286049838]",17.044157050245857,1039.9307397455534,5,0.43394476670436744,0.1029640299066964,1,Yes
"[0.9696449356414812, 0.2445172770681605]",17.26058488427993,1039.9296980532151,2,0.7632812740107509,0.9935938480422299,0,Yes
"[0.7482758560049473, 0.6633877021169922]",30.501207528460185,1042.9033444204254,2,0.3023779929506636,0.5508758463153268,1,Yes
"[0.5838051868095909, 0.8118937762135011]",28.543724736703417,1000.9257132353359,3,0.24722731783033125,0.3885601851520041,0,No
"[0.8530376112425909, 0.5218494359540252]",25.99994177939781,1019.7963751272096,4,0.9751160112974687,0.7534415753728534,0,No
"[0.496528004954736, 0.8680207026884034]",30.62911067907831,1025.9849306886929,4,0.7286138829278187,0.3058681251910964,0,No
"[0.6524623722604904, 0.7578211218910523]",24.96397444375752,1044.6545422963993,9,0.3155221306593353,0.09454217379960772,0,Yes
"[0.5408973478281136, 0.8410886154933455]",21.486869650934327,1034.8217222111136,8,0.7681705367616086,0.8809444049206614,0,No
"[0.7461222900489811, 0.6658089277653642]",17.076410690917836,1000.4907248490193,8,0.9628334363182773,0.9326784412836294,0,Yes
"[0.7554219941169468, 0.6552385907471991]",25.15087785980179,1029.078226671718,4,0.10192159046331806,0.5107914114557771,0,Yes
"[0.998271163012724, 0.058776569287630316]",24.6398969827262,1012.3512010210884,2,0.0034176595132118237,0.33114682636168435,0,Yes
"[0.13701039390105713, 0.9905696098523702]",21.74272464188129,981.7768118348573,9,0.15892805179195324,0.4881779809288542,0,Yes
"[0.8627278688080408, 0.505668492573876]",24.625588609570606,985.7349662591696,3,0.8933452483756377,0.5602231010848658,1,No
"[0.4789433859675194, 0.8778457911489739]",15.691558583449275,988.6368585453326,0,0.2882924253570711,0.31087344454088406,1,No
"[0.7967164115802108, 0.6043533399582998]",19.507411056972582,1034.999701523183,5,0.5283093589480967,0.25054575345413177,0,No
"[0.7181115016030339, 0.6959280647203674]",31.73378504679333,1010.7771169270859,4,0.35318338691501505,0.0839400044770765,1,No
"[0.977401820770309, 0.21138987855355074]",33.89632947660712,981.4599663105598,4,0.8612161709618942,0.3367777793607005,0,Yes
"[0.9055989347876324, 0.42413508380173554]",15.880117621663315,1041.227306125159,8,0.2926607530689084,0.6262721509926368,1,Yes
"[0.9982468539106352, 0.05918799420084381]",28.51062407872995,1014.8343318491444,7,0.11828136908213283,0.1533472373067366,1,Yes
"[0.9845512172173329, 0.17509683228393477]",29.993722953037036,981.1812030980066,9,0.06864642294522671,0.33251143574193154,1,Yes
"[0.9849164079735497, 0.17303083339243355]",22.032899667147458,996.4475157056202,9,0.06956347603480095,0.32523818372409796,0,Yes
"[0.7501634630914967, 0.6612524318613675]",29.912338316942655,1039.2294735471314,9,0.9363456113027071,0.906326120091092,1,Yes
"[0.8461696519316053, 0.5329136141533128]",32.796831761785214,1030.847554709672,2,0.7394495957475584,0.24316479540416336,0,Yes
"[0.8703120634253939, 0.49250067234089456]",29.01739092112808,984.4795032832806,4,0.770618084317889,0.6587626272123233,0,No
"[0.9958901274702187, 0.09056960862978053]",15.54566435344071,1001.0575899914998,7,0.7339282846882144,0.37046549967406883,1,No
"[0.24987977603503722, 0.9682768702848786]",30.91714209828221,1047.7951747467987,1,0.3814046845134661,0.74242559130644,0,Yes
"[0.360942297842564, 0.9325881500577464]",23.06506155216845,994.3555248280487,6,0.3872224814163644,0.9652569805203545,1,No
"[0.7629681037809122, 0.6464361318900416]",27.5956635870765,1031.6761044699713,6,0.6662188765755356,0.34395172039548627,0,No
"[0.9841405083675016, 0.1773906981500317]",16.313817543154844,1024.4888437461473,8,0.057145191373888404,0.4881522841199101,1,No
"[0.7602042375952738, 0.6496841672244972]",24.552624330844814,1019.8425458849002,2,0.9935491283484467,0.21179818274486595,1,Yes
"[0.9280885200452603, 0.37235963658833726]",28.212813743665283,1036.6152295710422,0,0.022936103586503664,0.16022303302422214,0,Yes
"[0.7248360802125642, 0.6889213720172174]",27.06717016781142,1009.2223753624033,5,0.6572898954911296,0.8960215529482431,0,Yes
"[0.43063686943767726, 0.9025252831255848]",20.233838831749296,1015.6379293124598,4,0.21367495394712877,0.02537132799348163,1,No
"[0.7825378165358455, 0.622603056281698]",17.451938928427545,987.0054353180999,4,0.20693742626661116,0.8780486856813038,0,Yes
"[0.16683085795175082, 0.9859855297290537]",24.534736914197648,1047.2141188958428,0,0.0023643710177539967,0.35801523303091853,1,No
"[0.8137113772766096, 0.5812691239783884]",19.432767228362625,1017.8998023188983,8,0.544849917399375,0.9210072835091354,0,No
"[0.24738059315133343, 0.9689183877562106]",29.432194916513556,1000.1514641143451,6,0.9011416483434264,0.6973008423990829,1,Yes
"[0.6934737014874348, 0.7204819396385423]",15.737113989917578,995.9274922835891,3,0.45580396265879064,0.9367872888157278,0,Yes
"[0.044278391780219625, 0.9990192310568188]",19.126362297509107,994.9478552200129,9,0.43580329532861617,0.07037366552117685,1,Yes
"[0.6806195723791951, 0.7326370163282507]",19.75114406102707,1008.1338666175191,8,0.90350340958728,0.7032607907674594,1,No
"[0.47950282210864176, 0.8775403373007126]",32.29364371381085,1044.409431845375,8,0.18720392226954896,0.41216258982543796,1,No
"[0.03976295669191802, 0.999209140908507]",26.192910656656835,989.401286597885,9,0.07388495282445973,0.8375916529015985,1,No
"[0.37455620477461016, 0.9272042113066787]",17.3210812346411,1025.1922105796168,8,0.6034281845774035,0.4058296836420434,0,Yes
"[0.1331337213247871, 0.9910980840694902]",22.06036499038716,1023.7127808795381,5,0.6281557944455504,0.10908941712364495,1,No
"[0.7502622420531665, 0.66114035434948]",22.247131498800115,1005.6338610863221,0,0.3299190172838449,0.5341845309797719,1,No
"[0.7199255754952468, 0.6940512702587885]",24.51814404941794,1030.5728572267276,4,0.45908869026931665,0.4549614417641784,1,No
"[0.5752326068806508, 0.817989882566582]",20.286677509680807,1039.8405561029817,5,0.9238704932810521,0.3751612419398762,0,No
"[0.5936721634788925, 0.8047070040146856]",25.546589561847814,1033.6691375753755,3,0.6801660440649451,0.49069392536489254,0,No
"[0.9701746195577216, 0.2424071112117597]",18.7953213635423,1041.053834566304,9,0.8902320876730383,0.16858262639900423,1,Yes
"[0.8971073566952421, 0.44181261928930393]",23.33647033779776,1006.0973984845369,7,0.13467689870230026,0.7155857956421481,0,No
"[0.4004674947461247, 0.9163109655852443]",25.19733314653206,1032.632361363517,6,0.6617255475160633,0.7524313549857399,1,Yes
"[0.761548362115505, 0.6481080867873751]",25.496263510362322,1019.0808495908811,5,0.5821052067406653,0.19563972361008553,0,Yes
"[0.7829170774248171, 0.6221260723330786]",18.7139243573149,992.6845129988234,9,0.4693545842911586,0.08900421990285279,0,No
"[0.33622282063945713, 0.9417824668580571]",21.157149928074602,983.559350075744,8,0.5805612645527026,0.07019960852196805,0,No
"[0.43467837330516945, 0.9005857603697561]",34.8847452273573,987.9069795132516,6,0.8360636125455239,0.9639843872081311,0,Yes
"[0.9263688561160105, 0.3766175014763841]",28.600905073814943,1014.3594316402716,1,0.26448165447195293,0.8121561046179674,1,Yes
"[0.6646514846951291, 0.7471535343505782]",15.247156585747693,1027.4730356877524,3,0.6557654327607765,0.4724344102394016,0,Yes
"[0.08735073791933884, 0.9961776189941968]",23.72624815968191,986.8286427367127,8,0.9213249502751928,0.0930632209473794,1,Yes
"[0.3166056088284854, 0.9485572668312358]",34.000345561786865,1000.5540987968184,1,0.41276172632645125,0.3691805899717706,0,Yes
"[0.6606189795083025, 0.7507213623664968]",28.928482882621218,1023.2021035341271,0,0.34332706574710603,0.6021803162703618,0,Yes
"[0.9504972086529875, 0.31073309502349306]",26.865374591248045,1034.7488187447727,1,0.7533482046946427,0.1869586447300985,1,Yes
"[0.9184230499171551, 0.3955996731303892]",15.572700054115227,1043.8244967331746,8,0.9269881452590301,0.3626654093087469,1,No
"[0.9253878908074961, 0.3790214394290298]",15.703596431034072,1036.0254521802294,1,0.2592814765244953,0.2712391498931873,1,Yes
"[0.38727196749584913, 0.921965521693677]",20.709707974759358,1022.449863623655,9,0.08342845147061018,0.4917243631043329,0,Yes
"[0.9978217640728775, 0.06596762192538703]",27.667813145016282,1038.5474684478493,0,0.08834884941583632,0.9412761538481896,0,No
"[0.9136438887190309, 0.4065154912255707]",31.04291149826488,1017.0653281389137,4,0.9561192529786846,0.8211384274465778,1,Yes
"[0.44522974032646945, 0.8954163714880495]",17.793209553921553,1003.9728046207417,9,0.34712209525181326,0.7963327061621088,0,No
"[0.5549050382598074, 0.8319136965538443]",18.333456168502813,1025.5341858586437,7,0.2776720567578118,0.9393493869062673,1,Yes
"[0.6381510318343468, 0.7699112030414665]",20.847317248770906,1041.2139835709575,2,0.9227227667917168,0.0424259684131858,0,Yes
"[0.6451308182979201, 0.7640721348683356]",15.989134424255539,1046.429050978593,2,0.462358040958735,0.14696495718926728,0,No
"[0.6679226864219713, 0.7442306665025683]",33.42402472216545,1000.2259046179075,2,0.15274596582412014,0.859854381118664,0,Yes
"[0.1872589383234736, 0.9823105873490143]",19.52820780539468,1006.8076731234503,8,0.7306615380960199,0.41001675883534605,1,No
"[0.5253735577479732, 0.8508716852847068]",17.298619679169498,1024.9604163826668,4,0.9774194704146949,0.9703549246658995,1,No
"[0.7613749675091239, 0.6483117759615973]",27.554065708031978,987.2178454641029,6,0.1895072626095271,0.23991583070869482,0,Yes
"[0.5223081524204517, 0.8527568199171052]",18.83579572877588,1036.4889597299875,3,0.70077450088785,0.2337650940533802,0,Yes
"[0.7000371616535701, 0.7141064152519662]",20.522552504281037,981.8983976112185,2,0.2074739120880943,0.28100063379316553,0,No
"[0.40452261703418024, 0.9145279942723558]",27.35306114062007,1042.965227843772,4,0.8577362948606541,0.5779917334259261,1,Yes
"[0.20507208397260673, 0.9787468724727206]",24.3502009265816,1028.6793688419104,1,0.03856255050364232,0.008073071860824066,0,No
"[0.5158184433553367, 0.8566979242968183]",28.660003594894988,1023.5403460538004,8,0.06815991500721086,0.19207135713457635,0,No
"[0.9583535929816389, 0.28558429722094864]",27.7577676791091,1025.8814666853432,0,0.35068579208561845,0.7711826219542024,0,No
"[0.9975585567293566, 0.06983499048502159]",25.38390560516985,999.1049226863124,9,0.8077111818473335,0.8484478779950483,0,Yes
"[0.9529222784650282, 0.3032146619229014]",34.19037812124415,1006.1879681710012,8,0.6618571065266132,0.022336723524220004,0,Yes
"[0.9386338884596763, 0.3449150959802542]",25.099417470706413,1040.2497320835744,4,0.46366584971213454,0.35859566228579476,0,Yes
"[0.37484994670136734, 0.9270854963044035]",32.87878293631975,1047.9421197340494,0,0.8410928074461973,0.42504250185247827,0,Yes
"[0.40368847403595004, 0.9148965055843892]",21.495049224757302,1027.7164972088917,5,0.7653709316607791,0.7239765680378013,1,Yes
"[0.7028405852259242, 0.711347391756855]",31.09088549096231,984.8493157780401,4,0.8986881505761801,0.35878705133510735,0,Yes
"[0.11579430706824252, 0.9932732144030592]",27.04662100123038,1042.8938246648802,0,0.010085168465161831,0.15298207408122377,0,No
"[0.8854974752760791, 0.46464418782514577]",23.850106617511138,1030.546896982816,1,0.7205074820132727,0.9538096088261282,1,No
"[0.5271357726433296, 0.8497810760423653]",30.558103342977695,1028.5688587933073,3,0.7077871324117464,0.8473523998446512,0,No
"[0.8005587393832726, 0.5992542905954578]",34.77661644717213,1045.2452673314237,1,0.3062976827731716,0.959403094847407,1,Yes
"[0.48784807481671666, 0.8729285514276774]",29.257798817430007,981.2786172915722,9,0.8730824525451216,0.2736098832891347,0,Yes
"[0.9635753450858503, 0.26743701004663584]",32.158268404605955,1007.3446574244826,1,0.7417455507775099,0.007975959128900478,0,Yes
"[0.9107596026785164, 0.4129369759768081]",26.822481046907363,1039.239929323413,8,0.6401608742953998,0.3450744763551299,0,No
"[0.700055529792006, 0.7140884085375098]",31.72968620051898,1005.9003497595139,4,0.6564513277203302,0.17996335075523007,1,Yes
"[0.5597732372639557, 0.8286458367982253]",20.25971938407345,987.4370555302535,4,0.16701847948915927,0.5217706411572333,1,No
"[0.5684584040958767, 0.8227120047822134]",23.978496980725787,988.7182804380424,5,0.4006162133997999,0.5802346073937436,1,Yes
"[0.810084523928536, 0.5863131109667232]",32.59116668835063,1007.2188733584175,6,0.037679530957303586,0.6363766631482742,0,Yes
"[0.25769280805361966, 0.9662268970989374]",27.44256900936832,1022.0656581501875,8,0.4005222914812292,0.43610043115514874,0,No
"[0.8517994340976248, 0.523868040703922]",30.89326430725785,1010.6775297234835,2,0.008737206737915892,0.6942828420598703,0,Yes
"[0.5818416564372385, 0.8133020883007559]",19.36727706502123,1039.1764194421726,2,0.2665697623027483,0.10166422376338868,1,No
"[0.962386765992435, 0.27168311070550943]",16.93015143898831,1010.0265494499108,4,0.8130248541343329,0.18835495113286704,0,No
"[0.7901410407987512, 0.6129250652775314]",25.79494296536785,1010.2278050702143,7,0.09309659345440069,0.8256965812962099,1,No
"[0.20353747674507017, 0.9790671557969096]",19.43235858824128,1049.43019315394,1,0.7749602799714299,0.02107781093319938,0,No
"[0.7021494005443442, 0.7120296477782497]",19.76775162189214,1046.0235168815666,9,0.7045478442977052,0.7603822962908429,0,No
"[0.9215842370326547, 0.3881784306899854]",18.097490292701806,1006.8869641736193,2,0.08493582055686055,0.795365183624689,1,Yes
"[0.9978937186955227, 0.06487007158945454]",20.154210951754358,986.5281545161951,7,0.5216474820033692,0.6752673757113725,0,Yes
"[0.5353045875611312, 0.8446591019671826]",18.24486455807333,1034.148717458467,9,0.9290315455154899,0.7040542988166805,1,Yes
"[0.9957590430879223, 0.09199960928517736]",32.10245960321418,990.3798262432639,0,0.2498420042632139,0.26685628178325427,1,No
