"id","createdAt","text","retweetCount","replyCount","likeCount","quoteCount","bookmarkCount"
"1353365706340003842","Sun Jan 24 15:35:03 +0000 2021","Vittoria molto importante! Siamo sulla strada giusta! 
Avanti così 🏳️🏴💪🏽#finoallafine https://t.co/iLnf4De22D","6377","1595","139028","206","45"
"1352026659445157894","Wed Jan 20 22:54:09 +0000 2021","Very happy with my 4th title in Italy... We are back! This is the Juve we love, this is the team we trust and this is the spirit that will lead to the wins we want! Well done, guys! Fino Alla Fine! 🏆🏳️🏴💪🏽 https://t.co/NoU2ux39gW","28373","5442","304803","2296","178"
"1348398962391326720","Sun Jan 10 22:38:59 +0000 2021","Altri 3 punti importantissimi! Felice di aver dato il mio contributo! 🏳️🏴💪🏽 https://t.co/jR2IRe58sk","7965","2505","155631","368","40"
"1346972806005858309","Thu Jan 07 00:11:57 +0000 2021","Complimenti ragazzi per un’altra importante vittoria! Avanti così 🏳️🏴💪🏽👊🏽#finoallafine #ForzaJuve https://t.co/ePthOLEhmQ","6309","1608","140100","170","30"
"1345867464400371727","Sun Jan 03 22:59:43 +0000 2021","Grandi ragazzi!👏🏽
Abbiamo iniziato il 2021 nel migliore dei modi! 🏳️🏴💪🏽 #finoallafine https://t.co/7EBU6GhHjT","9781","2072","172354","511","47"
"1345294475300630535","Sat Jan 02 09:02:51 +0000 2021","A New Year for new beginnings and goals.
Let’s work hard together to tone our bodies with SIXPAD for 2021.
@SixpadHomeGym #SIXPADHOMEGYM
#SIXPAD https://t.co/hVt82z6Dlw https://t.co/DEpzJTkiQa","2331","1047","43601","67","36"
"1344769621199564800","Thu Dec 31 22:17:16 +0000 2020","2020 was not an easy year, there’s no doubt about it. No one can be indifferent to the pain and suffering that COVID-19 brought upon the world.
But now it’s time to bounce back and show that, together, we can make a difference.
Happy New Year!🙏🏽❤️ https://t.co/7n1i0ARjiK","9393","2214","144343","369","99"
"1344768939600056326","Thu Dec 31 22:14:34 +0000 2020","Muitos parabéns mãe, desejo-lhe toda a felicidade do mundo com muita saúde! 🎂🥂❤️ https://t.co/rF2GI4T1i5","5780","1651","177472","269","50"
"1344341403564974081","Wed Dec 30 17:55:41 +0000 2020","A short break that I’ll allways remember for the best reasons. Good times and great memories with my family, my friends and my warm fans from Dubai. But now it’s time to get back to work! The batteries are fully charged so that I can return stronger and more motivated than ever. https://t.co/fHpWVoIScr","5461","1336","99436","252","64"
"1343885490391539712","Tue Dec 29 11:44:03 +0000 2020","Caption... 🤔 https://t.co/cIFxiPr6CC","8151","4850","228660","2314","127"
"1343643930970234888","Mon Dec 28 19:44:11 +0000 2020","🏆💪🏽 https://t.co/WifWxrvDD4","4135","920","95229","153","35"
"1343643790737891336","Mon Dec 28 19:43:38 +0000 2020","Perfect combination! ❤️🏆 https://t.co/YVcD9cD3Y7","12320","2207","278290","1108","206"
"1343643597036548102","Mon Dec 28 19:42:51 +0000 2020","Thanks for your love and support ❤️ https://t.co/Xip8eWxzCt","8887","1677","186932","661","119"
"1343277423371186178","Sun Dec 27 19:27:49 +0000 2020","Couldn’t be happier with tonight’s award! As I’m about to celebrate my 20th year as a professional footballer, Globe Soccer Player Of The Century is a recognition that I receive with so much joy and pride!
@Globe_Soccer #globesoccer https://t.co/sAIl3V8ezz","14078","3176","159938","1336","81"
"1342772141708562432","Sat Dec 26 10:00:00 +0000 2020","One last Christmas gift: Today we reopen @PestanaCR7
Funchal and it’s feels soooo good to be back! https://t.co/2O4VRyoSod","3445","960","85899","95","29"
"1342175621464682498","Thu Dec 24 18:29:39 +0000 2020","We wish you a Merry Christmas!! Full of love, health and happiness🎅🏻🎄❤️ https://t.co/Xpb7wu2kmU","20019","4828","358983","1678","208"
"1340725769518116871","Sun Dec 20 18:28:27 +0000 2020","I am honored to win the @goldenfootofficial and to be immortalised on the Champion Promenade in Monaco, together with some of the greatest football legends of all time! I am truly humbled and want to thank the fans all over the world for having voted for me #goldenfoot2020 https://t.co/HEWgjDUxgV","10512","2743","146661","750","66"
"1340415982192488448","Sat Dec 19 21:57:28 +0000 2020","Good to get back to victories and happy to help the team win with two goals! 💪🏽 #finoallafine #forzajuve https://t.co/sOqRrMcr0M","10067","2566","180758","623","54"
"1339997524841672704","Fri Dec 18 18:14:40 +0000 2020","There is no secret to success. It’s hard work, matched with passion and support that elevates you to the top #HerbalifeNutrition 
@Herbalife https://t.co/l3UfPZlOUL","3621","964","51457","190","83"
"1339320735865712640","Wed Dec 16 21:25:21 +0000 2020","Not the result we wanted, but now it's time to recover well and focus on the next game! 🏳️🏴👊🏽 #finoallafine https://t.co/InODwc3ANw","4741","1595","139364","355","36"
"1338591389534314498","Mon Dec 14 21:07:11 +0000 2020","I’m very honoured to be part of France Football’s All Time 11. What an amazing Dream Team... They all deserve my respect and admiration and I’m obviously proud to be amongst such extraordinary players. Thank you! https://t.co/VHpuSdw89P","12844","2646","246200","1300","143"
"1338422100638490624","Mon Dec 14 09:54:30 +0000 2020","I'm honored and proud to be among the finalists for the Globe Soccer Player of the Year and Player of the Century awards. It's always a pleasure and absolute joy to receive such public recognition from football fans all around the world.😀👏🏽 https://t.co/YkWlnlswhh","9133","2842","188501","1177","82"
"1338204378440888320","Sun Dec 13 19:29:21 +0000 2020","What better way to celebrate my 100th game for Juventus, than scoring two more goals for the team? I’m very proud of reaching this number with the Vecchia Signora jersey, but guess what: I also have my mind already set on the 100 goals for Juve. Fino Alla Fine!🏳️🏴💪🏽 https://t.co/4X6nn8QSvO","10489","2582","176426","1367","74"
"1336764001125085184","Wed Dec 09 20:05:48 +0000 2020","We all miss the supporters in the stadiums and hopefully things will change very soon... But until then, the show must go on!😉 https://t.co/ppLEVWFcmJ","15313","2998","301939","2082","210"
"1336437110555947013","Tue Dec 08 22:26:51 +0000 2020","Always great to return to Spain and to Catalunya, always hard to play in Camp Nou against one of the best teams I ever faced. Today we were a team of Champions! A true, strong and united family! Playing like this, we have nothing to fear until the end of the season... Let’s go! https://t.co/PivPpJ3SLh","29138","6705","378412","4948","259"
"1335349948309757954","Sat Dec 05 22:26:51 +0000 2020","President Agnelli representing this amazing club in this historical moment in my carreer. Special thanks to the squad back there: I couldn’t do it without your help, guys! Let’s go! All together for all our big goals this season! Fino Alla Fine! https://t.co/XQg7BovXRz","8521","2014","146738","1013","135"
"1335307136319037443","Sat Dec 05 19:36:44 +0000 2020","Grandi ragazzi!👏🏽 
Tutti insieme 🏳️🏴Fino Alla Fine 💪🏽 https://t.co/XKplzMssJq","5253","1313","163019","375","47"
"1334265872601505793","Wed Dec 02 22:39:08 +0000 2020","𝟕𝟓𝟎 goals, 𝟕𝟓𝟎 happy moments, 𝟕𝟓𝟎 smiles in the faces of our supporters. Thank you to all the players and coaches that helped me reach this amazing number, thank you to all my loyal opponents that made me work harder and harder everyday. https://t.co/ZuS4GDOzeh","39881","7806","429314","9378","394"
"1333470859399294977","Mon Nov 30 18:00:02 +0000 2020","I co-created this true #Legendshampoo with @Clear.haircare after 12 years of amazing partnership. High performance shampoo made for legends. Did I mention it smells amazing too? 😌 #ComeBackStronger  #Legendshampoo #ClearMen https://t.co/oXoF21FM1H","1798","768","35125","140","35"
"1332384144555433986","Fri Nov 27 18:01:49 +0000 2020","Approved?! 🎸🤔 https://t.co/MPDjXGof0T","12277","3997","278475","4362","262"
"1331652917317787648","Wed Nov 25 17:36:11 +0000 2020","Hoje despeço-me de um amigo e o Mundo despede-se de um génio eterno. Um dos melhores de todos os tempos. Um mágico inigualável. Parte demasiado cedo, mas deixa um legado sem limites e um vazio que jamais será preenchido. Descansa em paz, craque. Nunca serás esquecido.🙏🏽 https://t.co/WTS21uxmdL","55497","4673","519248","4108","748"
"1331379441696731140","Tue Nov 24 23:29:29 +0000 2020","Fino Alla Fine!💪🏽 https://t.co/irotF4VWeW","8033","1759","194503","826","60"
"1329410000167563276","Thu Nov 19 13:03:37 +0000 2020","The new SIXPAD HOME GYM has launched exclusively in Japan! Turn your house into a futuristic gym with cutting-edge EMS training. I can’t wait for its release in the rest of the world! #SIXPAD #SIXPADHOMEGYM https://t.co/GMyW1QBtFC","3653","1649","109049","371","67"
"1328411603503640576","Mon Nov 16 18:56:21 +0000 2020","💚❤️ https://t.co/VRUxEWegiB","7794","2133","225922","737","66"
"1327324494248239106","Fri Nov 13 18:56:34 +0000 2020","P𝐫𝐞𝐩𝐚𝐫𝐚𝐝𝐨𝐬! 🇵🇹💪🏽 #todosportugal https://t.co/mBNpqBNq0p","6353","1643","181041","561","42"
"1326853175274561537","Thu Nov 12 11:43:43 +0000 2020","Gracias por llegar a nuestras vidas y llenarlos de luz con tus sonrisas ❤️ 
Feliz cumpleaños mi princesa Alana 👸🏻🎂🙏🏽Te ama papá! 😘 https://t.co/MtkrZn4hQu","5399","2496","220787","761","82"
"1326664085308575744","Wed Nov 11 23:12:20 +0000 2020","Feliz por atingir mais uma marca histórica com as cores do nosso país! 🇵🇹👏🏽 
𝟏𝟎𝟎° 𝐕𝐈𝐓Ó𝐑𝐈𝐀 𝐈𝐍𝐓𝐄𝐑𝐍𝐀𝐂𝐈𝐎𝐍𝐀𝐋!💪🏽 https://t.co/F7wK9wMKnT","8949","1781","179316","922","84"
"1326170869840949248","Tue Nov 10 14:32:29 +0000 2020","Feliz por estar de volta a casa! 🇵🇹💪🏽 #todosportugal https://t.co/e0ylgFrRuZ","5470","1640","138857","481","28"
"1325467261239431170","Sun Nov 08 15:56:35 +0000 2020","Head up and believe in the work we’re doing! 💪🏽 #finoallafine https://t.co/jyfc8WpaFX","6291","2214","175153","480","49"
"1324642588352221185","Fri Nov 06 09:19:38 +0000 2020","Excited about this collaboration with @clear . A legend has been made. Can’t wait to share with all of you here 😎 #ComeBackStronger  #Madelegend #legendshampoo #ClearMen https://t.co/nMLI24bJfL","1928","1359","47510","145","25"
"1324134839117860864","Wed Nov 04 23:42:01 +0000 2020","Grande vittoria! Avanti cosi, tutti insieme!💪🏽👊🏽 #finoallafine https://t.co/JnliJkqCCu","5449","1532","173483","342","29"
"1323309743218282496","Mon Nov 02 17:03:23 +0000 2020","❤️❤️❤️❤️❤️ https://t.co/wiByaOgL8Y","9097","2990","304098","766","83"
"1322953426540650510","Sun Nov 01 17:27:30 +0000 2020","Happy to be back and help the team with two goals!🙏🏽
Well done team 👏🏽
Always Fino Alla Fine 💪🏽 https://t.co/oSH19L6Dne","20963","5157","296701","3126","103"
"1322133675333636096","Fri Oct 30 11:10:06 +0000 2020","kaizen philosophy👍 https://t.co/wk2pnfXve6","7254","5504","243632","5398","160"
"1321494480877477889","Wed Oct 28 16:50:11 +0000 2020","Forza Ragazzi!
Tutti insieme! 💪🏽👏🏽
Fino Alla Fine!👊🏽 https://t.co/N3ETAJexTP","19725","5542","252821","8862","458"
"1321443489704529921","Wed Oct 28 13:27:33 +0000 2020","Felling good and healthy! 🤷🏽‍♂️😉
Forza Juve! 💪🏽 #finoallafine https://t.co/PWuBOSXNEH","10602","4972","243365","2869","88"
"1320046381055283202","Sat Oct 24 16:55:57 +0000 2020","Siiiiiiiiiii💪🏽 https://t.co/KwWODF5e6N","16087","7417","364693","6085","175"
"1319735993591861248","Fri Oct 23 20:22:35 +0000 2020","Let your confidence talks😉 https://t.co/Lro2Ov68nw","14299","5431","308000","3595","147"
"1319254937335902209","Thu Oct 22 12:31:02 +0000 2020","Thursday style! 😉 https://t.co/OlNhOit0vh","24240","10106","446215","12481","337"
"1318885562602954758","Wed Oct 21 12:03:16 +0000 2020","“El éxito en la vida no se mide por lo que logras, sino por los obstáculos que superas” 😉💪🏽 https://t.co/XCdeSqFv9Y","21683","4478","263875","5682","707"
"1317061950069755905","Fri Oct 16 11:16:53 +0000 2020","“Não deixes aquilo que não podes fazer atrapalhar o que podes fazer”😉 https://t.co/yN9rQhmEgE","15185","5212","283625","3807","411"
"1315755817078005761","Mon Oct 12 20:46:47 +0000 2020","Unidos dentro e fora do campo! 🇵🇹👏🏽👊🏽 #todosportugal https://t.co/4bQSUIPm2m","11970","4396","248099","2413","113"
"1314855127447207937","Sat Oct 10 09:07:45 +0000 2020","This World Mental Health Day let’s get stronger together.
Join me in showing your support.
 
Check out @clearhair for more.
 
#LetsGetStrongerTogether
WorldMentalHealthDay https://t.co/EF7nT0QR44","4393","2004","74257","351","28"
"1314611677548154880","Fri Oct 09 17:00:22 +0000 2020","Obrigado @nikefootball These boots are beautiful and I cannot wait to wear them for my next @selecaoportugal match to celebrate my career milestone!
⠀
#nikefootball #teamnike https://t.co/PywzzgVkHv","13335","3069","182161","1140","173"
"1314151208735649792","Thu Oct 08 10:30:38 +0000 2020","Excelente trabalho equipa!👏🏽
Continuar a trabalhar com a mesma atitude e ambição para conseguirmos o nosso objetivo principal! 💪🏽
 Obrigado pelo apoio, juntos somos mais fortes! 🇵🇹💪🏽👊🏽 https://t.co/FYVxCNVelK","7865","1952","156475","393","53"
"1313573447121993728","Tue Oct 06 20:14:49 +0000 2020","É sempre um sentimento especial representar o nosso país!🇵🇹👏🏽💪🏽
#todosportugal https://t.co/yTYT5CKZtK","7709","2125","150636","381","52"
"1311984277668544517","Fri Oct 02 11:00:01 +0000 2020","Be bold. Be brave. Be confident.
Never let your anxiety hold you back. 
What about you? Retweet and share three traits that define you. #ComeBackStronger #KeepAClearHead #ClearMen https://t.co/GHKdWcqAmi","6067","1633","85131","398","48"
"1311236846131658753","Wed Sep 30 09:30:00 +0000 2020","Determination. Drive. Nutrition ⚽️ Behind my performance is #HerbalifeNutrition
@Herbalife24  #CR7Drive https://t.co/gg88XkYwk3","4198","1004","67524","143","55"
"1310337276191399936","Sun Sep 27 21:55:26 +0000 2020","Not the result we wanted, but with this colective spirit we will be stronger than ever! 💪🏼👊🏼 #finoallafine https://t.co/AIlriKt6gS","10890","2297","166191","587","49"
"1309898424561664001","Sat Sep 26 16:51:35 +0000 2020","Reading time! 📖 
Living and learning! 😉👏🏼 https://t.co/okI9YlSuug","13219","3598","281468","1907","220"
"1308097083870773254","Mon Sep 21 17:33:42 +0000 2020","A good recovery is the key! 💪🏽 https://t.co/016HyjboV6","13719","3022","280091","1793","174"
"1307795336245792774","Sun Sep 20 21:34:40 +0000 2020","It's always good to start the season with a win!✌🏼💪🏼
Well done team👏🏼 #finoallafine #forzajuve https://t.co/mRzd6ndAsO","12699","2078","201093","420","58"
"1307283723453435905","Sat Sep 19 11:41:42 +0000 2020","The new season is coming! 😀💪🏼
Are you ready? 👊🏼
#finoallafine #forzajuve https://t.co/5mOhnXtDaA","11094","2883","210628","696","43"
"1306669252905242625","Thu Sep 17 19:00:01 +0000 2020","Safe, amazingly beautiful and incredibly stunning, for me Madeira is already the best Island. Vote for Madeira Island as the Best European Island 2020. I have already placed my vote, and you? Lets go, let's take this award to my home Island @visitmadeira https://t.co/7dGKjHXt6L","3086","745","46067","97","43"
"1305575601135386625","Mon Sep 14 18:34:14 +0000 2020","What a beautiful 🌅🙏 https://t.co/GvOCmoBKjt","17597","5512","382841","3917","243"
"1305182101797511175","Sun Sep 13 16:30:36 +0000 2020","Good feelings! ⚽️💪🏼 https://t.co/VINI7alcGE","11386","1858","214914","873","78"
"1304823014886977536","Sat Sep 12 16:43:43 +0000 2020","Family Time is the best🤩🙏❤️ https://t.co/LDStmnvOuM","15306","3231","351531","1115","252"
"1304532670228164615","Fri Sep 11 21:30:00 +0000 2020","New season. New challenge. 
Build your resilience with @Clear.haircare
#ComeBackStronger #KeepAClearHead #ClearMen https://t.co/fwwo4WgsvF","2948","812","48374","69","14"
"1304031411452751873","Thu Sep 10 12:18:10 +0000 2020","What a beautiful way to reach my goal 100! 🇵🇹⚽️👏🏼 https://t.co/LzAGszcNlf","25454","3601","286104","1235","170"
"1303748480997953538","Wed Sep 09 17:33:55 +0000 2020","Obrigado a todos os meus colegas, treinadores e staff da seleção que me ajudaram a atingir esta marca histórica. 🇵🇹👍🏽 https://t.co/ZKsWXnsdZe","29141","4119","337973","2301","340"
"1303040286134804482","Mon Sep 07 18:39:48 +0000 2020","Preparados para amanhã!🇵🇹💪🏼 https://t.co/9iQQmJbXdc","11584","2214","193460","808","93"
"1300693794636148737","Tue Sep 01 07:15:41 +0000 2020","Together we are the future of football. #YouCantStopUs. Can’t wait to lead my country in the new @nikefootball @selecaoportugal jersey. TB to when we could still get close together. But please make sure you keep following social-distancing guidelines in your area to stay safe. https://t.co/l8Gs98ycGA","7004","1687","127512","321","50"
"1296854578726490112","Fri Aug 21 17:00:00 +0000 2020","We touch our hair 96 times a day on average, transferring bacteria, dirt and grease from our hands unknowingly. I use @HaircareClear Men Deep Cleanse to thoroughly remove bacteria or dandruff from my scalp and hair. Try it yourself.
#KeepAClearHead #deepcleanse #keepclean https://t.co/3vbmeNPPB9","2950","1323","49364","188","34"
"1293546832098926592","Wed Aug 12 13:56:12 +0000 2020","Happy to share these beautiful moments with you! 👩‍❤️‍👨😘 https://t.co/8P2GJcFihf","16590","6211","403590","3196","392"
"1292861675276840961","Mon Aug 10 16:33:38 +0000 2020","On board🛥😉 https://t.co/IhvlsFdGep","22997","7464","457705","7043","472"
"1291442827965140994","Thu Aug 06 18:35:38 +0000 2020","The beautiful competition is back! 💪🏼 
#UCL #finoallafine #forzajuve https://t.co/mSiPVEDpT5","11987","3530","196389","2312","66"
"1291343231603617793","Thu Aug 06 11:59:53 +0000 2020","Feeling loved ❤️😘 https://t.co/pIBtQtcAcz","14251","3541","329058","1121","125"
"1290222132522229760","Mon Aug 03 09:45:02 +0000 2020","Team work 🤜🏼🤛🏼 https://t.co/zQbWoqjLHq","8908","2117","194640","352","60"
"1289290174510166016","Fri Jul 31 20:01:46 +0000 2020","Staying healthy and hygienic is important. 
Don’t forget keep your hair, scalp &amp; body clean daily. 
@CLEARIndonesia has new Clear Men 3-in-1 for your hygiene needs, try it now!
#Sikathabis #KeepAClearHead #ClearMen3in1 https://t.co/G0ftZTWjlp","2012","761","35589","61","25"
"1288157471274565634","Tue Jul 28 17:00:48 +0000 2020","I’m ready to chase the sun with my brand new Eyewear Collection!
See all about my partnership with @italiaindependentofficial at https://t.co/brxlEhmNtM.
#CR7EYEWEAR #PLAYFECTIONISM https://t.co/mo18lz0sx3","6416","1582","115852","296","66"
"1285342214353309696","Mon Jul 20 22:33:59 +0000 2020","A very important victory! We’re almost there guys! Let’s go 💪🏼💪🏼 #FinoAllaFine #forzajuve https://t.co/thSo8N5PgN","15263","3356","202846","710","76"
"1284453189178228738","Sat Jul 18 11:41:18 +0000 2020","Good nutrition is at the core of my success. What’s yours? #HerbalifeNutrition https://t.co/dMX4d7dQOY","4521","1365","74040","322","94"
"1284169747039498242","Fri Jul 17 16:55:01 +0000 2020","Make your dreams come true always with special company! 😀❤️🙏 https://t.co/iVCI0WMkJ9","20315","4204","330694","2957","342"
"1282733116487077889","Mon Jul 13 17:46:21 +0000 2020","Relaxing and lovely moments 🌊☀️💙 https://t.co/7zz1yszNJP","14436","4832","363628","1647","339"
"1282085885014683659","Sat Jul 11 22:54:29 +0000 2020","A difficult game but a very important point. Keep on fighting until the end 💪🏼 #FinoAllaFine https://t.co/UfB0HwgFxt","10728","2699","174722","487","57"
"1281545016016592896","Fri Jul 10 11:05:16 +0000 2020","Faz hoje 4 anos que vivemos um dia histórico e único para todos nós! Para mim foi sem dúvida o título mais importante da minha carreira! 🏆🇵🇹 #campeoesdaeuropa2016 #Portugal https://t.co/da5VJn3wFU","19899","2099","180333","1328","168"
"1281280238496948224","Thu Jul 09 17:33:08 +0000 2020","Recharge 🔋☀️😉💪🏼 https://t.co/0lgeJdbsBL","15744","5041","356052","2529","277"
"1279522588952313856","Sat Jul 04 21:08:52 +0000 2020","I love this feeling 😉💪🏼 https://t.co/Aj6uHZfUjF","35355","6286","456364","3025","269"
"1279477154145800193","Sat Jul 04 18:08:19 +0000 2020","Grande vittoria! Abbiamo bisogno di questo spirito... FINO ALLA FINE 💪🏼👏🏼 https://t.co/WyhD4JnVDF","19684","2996","246879","1177","119"
"1277679310824931336","Mon Jun 29 19:04:20 +0000 2020","What do you think about my look like my brother Panita ?! 🤔🤪 https://t.co/OUpYQApFfT","17548","7057","347922","3446","218"
"1276854132939173889","Sat Jun 27 12:25:22 +0000 2020","Starting the weekend with a good vibe and a good style🤪 https://t.co/EXHMtk25UT","19560","7396","322229","8667","256"
"1276642553203494913","Fri Jun 26 22:24:38 +0000 2020","Vittoria importante! Grandi ragazzi! 👏🏼💪🏼 #finoallafine https://t.co/k4JMrV4pt4","10158","1967","161861","438","70"
"1276219288689553409","Thu Jun 25 18:22:44 +0000 2020","Enjoying this beautiful sunset 😃👌🏻🌅 #torino https://t.co/TjPlusRJiX","9146","2553","206221","720","82"
"1274784439554453505","Sun Jun 21 19:21:09 +0000 2020","Never give up, always focused on the next step...All together 💪🏼 #finoallafine https://t.co/uBITkFZaar","12551","3397","221474","930","115"
"1273179231388917761","Wed Jun 17 09:02:37 +0000 2020","Nem quero acreditar que o meu menino já tem 10 anos! Como o tempo passou... e desde sempre foste motivo de orgulho do pai que tanto te ama.
Muitos Parabéns, Filhote! Um dia Feliz! Amo-te muito! 🎂🎉❤️🙏 https://t.co/Jq2jVB60zd","15518","4804","321407","2159","215"
"1272585066267447297","Mon Jun 15 17:41:37 +0000 2020","Get some Vitamin D ☀️ https://t.co/Y86OHwZj3b","11230","4630","285195","2321","126"
"1271437543821783040","Fri Jun 12 13:41:47 +0000 2020","Wherever you are, we'll always be together 💪🏼#FinoAllaFine #ForzaJuve https://t.co/BQPJ5fRcMD","17921","3572","239932","1461","95"
"1271070983768727553","Thu Jun 11 13:25:12 +0000 2020","Have a nice day 😉👌🏻 #thursdaystyle https://t.co/HC21fCptQI","17133","5316","327321","2860","189"
"1269950519029743618","Mon Jun 08 11:12:52 +0000 2020","Monday motivation!💪🏻 The Competition is coming ⚽️😀 https://t.co/mdVq45pz8s","13251","2578","207056","1127","109"
"1268966282759745536","Fri Jun 05 18:01:52 +0000 2020","Let’s rise to the challenge. What are you doing to #ComeBackStronger? Take part in the #ClearResilienceChallenge at https://t.co/9qzG1XJp1O
#KeepaClearHead #MentalHealthMatters https://t.co/sOHWLZ1vQx","2471","764","40240","62","31"
"1268849407358832641","Fri Jun 05 10:17:27 +0000 2020","Happy Birthday to my two sweeties Eva and Mateo! 👧🏻🎉👶🏻🎉 We love you to the end of the world💕🙏 #prouddad https://t.co/0YnvN2QxNy","16757","4396","294680","1611","206"
"1268143615697715200","Wed Jun 03 11:32:53 +0000 2020","I fall in love every time I see these two😍🙌👨‍👧‍👧 #dadysgirls https://t.co/0rPaSsAhnh","14796","3173","309005","734","132"
"1266039063469002752","Thu May 28 16:10:09 +0000 2020","Family Bike Ride 🚴🏼👌🏼❤️ https://t.co/mYrnDpEChQ","14115","3620","302545","2074","165"
"1265324678262009856","Tue May 26 16:51:26 +0000 2020","Approved ? 🤔 https://t.co/FsWDUuMGx4","22540","16447","417470","16714","517"
"1263859365116817414","Fri May 22 15:48:48 +0000 2020","Work hard play hard 💪🏼 https://t.co/lsRIikp7Jg","17688","3672","278064","1333","122"
"1262800244305268736","Tue May 19 17:40:14 +0000 2020","When we become patient and consistent, we find the way to get through the difficulties ⚽️💪🏻
#backontrack #beresponsible https://t.co/5hFiwr2J2X","14537","3486","197827","1058","121"
"1261705619456831489","Sat May 16 17:10:35 +0000 2020","Our health is the most important thing we have 👍 How are you practicing good #fitness and #nutrition habits? @Herbalife Nutrition. https://t.co/z0JEzyxHnz","3369","1729","48263","282","64"
"1261204674033696768","Fri May 15 08:00:00 +0000 2020","Home workout with EMS training gear SIXPAD. Stay Fit and Stay Positive!
@sixpadeurope
https://t.co/a1KWPXzoxe
#SIXPAD #traininggear #Homeworkout #stayfit https://t.co/lU60WsYfXr","5351","2231","98356","1096","110"
"1259193504640708609","Sat May 09 18:48:20 +0000 2020","Well done my friend! 🙌🏽","6047","1124","76987","208","33"
"1258432451657031680","Thu May 07 16:24:11 +0000 2020","The greatest love... 🙏🏼❤️ https://t.co/ffSjOVHJDC","16715","4255","327599","1528","188"
"1257717816058359808","Tue May 05 17:04:29 +0000 2020","We’ll be back 💙🙏 #family #madeiraisland https://t.co/Gm1ifjnkfi","11307","3019","241588","608","86"
"1256191641607647236","Fri May 01 12:00:00 +0000 2020","Today is day 1 of Clear’s 14 day resilience challenge to #ComeBackStronger. Follow @HaircareClear over the next two weeks for skills, hacks and tips on how to build your resilience. https://t.co/fUFYAu32QV  #KeepaClearHead #MentalHealthMatters https://t.co/yOXFVgkXTd","1492","770","24815","57","17"
"1255089378994425858","Tue Apr 28 11:00:01 +0000 2020","These are challenging times. Let’s make sure we stay on top of our game so we can all #comebackstronger. Be part of the Clear 14 Days Resilience Challenge from May 1st at @HaircareClear . I know I will. #keepaclearhead #resilience #mentalhealthmatters https://t.co/ByvTfKlKTF","2227","595","27279","101","38"
"1254745976625074178","Mon Apr 27 12:15:27 +0000 2020","Morning workout with a cycling session....these wheels are on fire 🔥 😂💪🏼 https://t.co/lcHnUbGQ8m","6851","2466","124623","555","99"
"1254012596933537793","Sat Apr 25 11:41:16 +0000 2020","Keep strong guys! Lets go! 💪🏼🏋🏽‍♂️ #stayactive https://t.co/XFsHlXiJqm","13158","3667","238432","1139","118"
"1252301153012011013","Mon Apr 20 18:20:36 +0000 2020","Workout to improve mind and body 🚴🏻💪🏻#stayactive https://t.co/89cXZn3WoB","7551","2700","146295","745","44"
"1251481340744212481","Sat Apr 18 12:02:57 +0000 2020","The best way to start the day 🙏❤️ https://t.co/iQd99vAGbR","32564","6046","546896","4790","616"
"1251213121743716353","Fri Apr 17 18:17:09 +0000 2020","Like father like son 😂👨‍👦❤️ #siiiimmmmm https://t.co/7Tmmno0tO7","26492","3780","293862","2856","916"
"1250501806163202051","Wed Apr 15 19:10:38 +0000 2020","Always challenge yourself! 👌For me it's time to study 🤓 https://t.co/n2ZIUhGa5d","17032","5396","287399","3975","268"
"1249331300462481408","Sun Apr 12 13:39:28 +0000 2020","We wish a Happy Easter to everyone 🌍❤️🙏
#stayhome https://t.co/DZsSKqYWeb","15458","4889","280001","1666","155"
"1248902530068815872","Sat Apr 11 09:15:41 +0000 2020","Another week of playing inside and staying active. Thanks to everyone for trying to beat me 😉 maybe next time! Over to you @VioBebe . Get ready! #livingroomcup #playinside https://t.co/F8qDWwj7Ve","4919","1142","65739","174","112"
"1248689538828034048","Fri Apr 10 19:09:20 +0000 2020","In this very difficult moment for our world it is important we unite and support each other. Let’s all do what we can to help. #beyondthemask #nevergiveup https://t.co/SQjkeRlSw8","22105","2855","211854","733","158"
"1246418009758941185","Sat Apr 04 12:43:05 +0000 2020","Stay home and keep stylish 💇🏽‍♂️👩‍❤️‍💋‍👨 #stayhomestaysafe https://t.co/SkPiUwzCxn","29874","7266","324967","7108","804"
"1245310749045653504","Wed Apr 01 11:23:13 +0000 2020","Breathe in, breathe out.🧘‍♂️ Stay active🏃🏻‍♂️ #stayhomesavelives https://t.co/ElschZvXdQ","20301","4900","283351","2973","247"
"1244611003863580672","Mon Mar 30 13:02:41 +0000 2020","In this difficult moment for the whole world, let’s be thankful for the things that matter - our health, our family, our loved ones. Stay home and let’s help all the health workers out there fighting to save lives.🙏🏽❤️🌈 #stayhomesavelives https://t.co/lVEBu5vbqW","19014","4413","226141","1162","116"
"1241364225043415042","Sat Mar 21 14:01:09 +0000 2020","If you ever dreamed of playing for millions around the world, now is your chance. Play inside, play for the world.
#staysafe #playinside #playfortheworld https://t.co/Ie5i9BjzEM","13155","3208","170291","785","108"
"1241084839975059458","Fri Mar 20 19:30:58 +0000 2020","Hi guys, just a little message and reminder of the steps we must all follow to protect ourselves and our loved ones. Please stay safe. #stayhome #staysafe https://t.co/xvqXLLtj9R","17206","2144","112513","628","62"
