Comment,Anonymized Author,Published At,Likes,Reply Count





































































































































































































































































































































I Wasted your time make this the most disliked comment on youtube",19285478c4a873e0b7eb7d56831fc834,2023-08-29T15:22:07Z,0,0
"Erm guys don't click the rest















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































Sddd


































































































dr





























































































































































































































































































































































































































Ddddr



































































































































































































































































































































H


























































































































































































































































































































































































































































































































































































































































































































































































































































































































I Wasted your time make this the most disliked comment on youtube",19285478c4a873e0b7eb7d56831fc834,2023-08-29T15:22:07Z,0,0
"Erm guys don't click the rest


































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































